base,probe,time
7f4ca8f65f00,7f4c60ccaa40,264
7f4ca8f65f00,7f4cbe960500,266
7f4ca8f65f00,7f4c5b5e2400,260
7f4ca8f65f00,7f4ca13a02c0,260
7f4ca8f65f00,7f4c7bb6f600,260
7f4ca8f65f00,7f4cafd9fa40,268
7f4ca8f65f00,7f4c6b1bbb40,260
7f4ca8f65f00,7f4c84cfba00,272
7f4ca8f65f00,7f4c8d2d1fc0,264
7f4ca8f65f00,7f4cc271d9c0,260
7f4ca8f65f00,7f4c519d8000,260
7f4ca8f65f00,7f4c74d711c0,266
7f4ca8f65f00,7f4cc10caf40,262
7f4ca8f65f00,7f4c7a035640,262
7f4ca8f65f00,7f4c906127c0,262
7f4ca8f65f00,7f4cc43ab040,264
7f4ca8f65f00,7f4c83703f80,262
7f4ca8f65f00,7f4c63c4f4c0,266
7f4ca8f65f00,7f4c8c9cd200,262
7f4ca8f65f00,7f4cb15773c0,262
7f4ca8f65f00,7f4c54bd4680,432
7f4c6425c480,7f4c60ccaa40,264
7f4c6425c480,7f4cbe960500,274
7f4c6425c480,7f4c5b5e2400,422
7f4caf206b40,7f4c60ccaa40,256
7f4caf206b40,7f4cbe960500,258
7f4caf206b40,7f4c5b5e2400,254
7f4caf206b40,7f4ca13a02c0,264
7f4caf206b40,7f4c7bb6f600,422
7f4c99c5e200,7f4c60ccaa40,260
7f4c99c5e200,7f4cbe960500,262
7f4c99c5e200,7f4c5b5e2400,254
7f4c99c5e200,7f4ca13a02c0,252
7f4c99c5e200,7f4c7bb6f600,268
7f4c99c5e200,7f4cafd9fa40,254
7f4c99c5e200,7f4c6b1bbb40,252
7f4c99c5e200,7f4c84cfba00,264
7f4c99c5e200,7f4c8d2d1fc0,258
7f4c99c5e200,7f4cc271d9c0,252
7f4c99c5e200,7f4c519d8000,254
7f4c99c5e200,7f4c74d711c0,268
7f4c99c5e200,7f4cc10caf40,266
7f4c99c5e200,7f4c7a035640,268
7f4c99c5e200,7f4c906127c0,268
7f4c99c5e200,7f4cc43ab040,260
7f4c99c5e200,7f4c83703f80,254
7f4c99c5e200,7f4c63c4f4c0,260
7f4c99c5e200,7f4c8c9cd200,258
7f4c99c5e200,7f4cb15773c0,258
7f4c99c5e200,7f4c54bd4680,264
7f4c99c5e200,7f4c8b5b7040,262
7f4c99c5e200,7f4c4fe3c080,268
7f4c99c5e200,7f4c95ad9080,254
7f4c99c5e200,7f4cb7d0c740,252
7f4c99c5e200,7f4c9126a300,254
7f4c99c5e200,7f4c61c95380,258
7f4c99c5e200,7f4c7b9b9640,260
7f4c99c5e200,7f4c51bbdc80,258
7f4c99c5e200,7f4c52fe4f80,258
7f4c99c5e200,7f4c94298f80,426
7f4c4e663740,7f4c60ccaa40,254
7f4c4e663740,7f4cbe960500,256
7f4c4e663740,7f4c5b5e2400,252
7f4c4e663740,7f4ca13a02c0,262
7f4c4e663740,7f4c7bb6f600,260
7f4c4e663740,7f4cafd9fa40,252
7f4c4e663740,7f4c6b1bbb40,252
7f4c4e663740,7f4c84cfba00,262
7f4c4e663740,7f4c8d2d1fc0,266
7f4c4e663740,7f4cc271d9c0,250
7f4c4e663740,7f4c519d8000,264
7f4c4e663740,7f4c74d711c0,256
7f4c4e663740,7f4cc10caf40,320
7f4c4e663740,7f4c7a035640,242
7f4c4e663740,7f4c906127c0,294
7f4c4e663740,7f4cc43ab040,298
7f4c4e663740,7f4c83703f80,294
7f4c4e663740,7f4c63c4f4c0,292
7f4c4e663740,7f4c8c9cd200,292
7f4c4e663740,7f4cb15773c0,300
7f4c4e663740,7f4c54bd4680,300
7f4c4e663740,7f4c8b5b7040,304
7f4c4e663740,7f4c4fe3c080,290
7f4c4e663740,7f4c95ad9080,292
7f4c4e663740,7f4cb7d0c740,292
7f4c4e663740,7f4c9126a300,450
7f4ca2ae2d00,7f4c60ccaa40,298
7f4ca2ae2d00,7f4cbe960500,298
7f4ca2ae2d00,7f4c5b5e2400,304
7f4ca2ae2d00,7f4ca13a02c0,302
7f4ca2ae2d00,7f4c7bb6f600,300
7f4ca2ae2d00,7f4cafd9fa40,262
7f4ca2ae2d00,7f4c6b1bbb40,260
7f4ca2ae2d00,7f4c84cfba00,264
7f4ca2ae2d00,7f4c8d2d1fc0,270
7f4ca2ae2d00,7f4cc271d9c0,260
7f4ca2ae2d00,7f4c519d8000,274
7f4ca2ae2d00,7f4c74d711c0,260
7f4ca2ae2d00,7f4cc10caf40,260
7f4ca2ae2d00,7f4c7a035640,260
7f4ca2ae2d00,7f4c906127c0,260
7f4ca2ae2d00,7f4cc43ab040,280
7f4ca2ae2d00,7f4c83703f80,264
7f4ca2ae2d00,7f4c63c4f4c0,260
7f4ca2ae2d00,7f4c8c9cd200,270
7f4ca2ae2d00,7f4cb15773c0,432
7f4cada95b40,7f4c60ccaa40,264
7f4cada95b40,7f4cbe960500,268
7f4cada95b40,7f4c5b5e2400,260
7f4cada95b40,7f4ca13a02c0,256
7f4cada95b40,7f4c7bb6f600,254
7f4cada95b40,7f4cafd9fa40,260
7f4cada95b40,7f4c6b1bbb40,260
7f4cada95b40,7f4c84cfba00,268
7f4cada95b40,7f4c8d2d1fc0,260
7f4cada95b40,7f4cc271d9c0,260
7f4cada95b40,7f4c519d8000,258
7f4cada95b40,7f4c74d711c0,426
7f4c6ede0640,7f4c60ccaa40,262
7f4c6ede0640,7f4cbe960500,262
7f4c6ede0640,7f4c5b5e2400,262
7f4c6ede0640,7f4ca13a02c0,264
7f4c6ede0640,7f4c7bb6f600,260
7f4c6ede0640,7f4cafd9fa40,260
7f4c6ede0640,7f4c6b1bbb40,260
7f4c6ede0640,7f4c84cfba00,264
7f4c6ede0640,7f4c8d2d1fc0,270
7f4c6ede0640,7f4cc271d9c0,262
7f4c6ede0640,7f4c519d8000,274
7f4c6ede0640,7f4c74d711c0,262
7f4c6ede0640,7f4cc10caf40,260
7f4c6ede0640,7f4c7a035640,262
7f4c6ede0640,7f4c906127c0,260
7f4c6ede0640,7f4cc43ab040,432
7f4c86a74e80,7f4c60ccaa40,252
7f4c86a74e80,7f4cbe960500,256
7f4c86a74e80,7f4c5b5e2400,266
7f4c86a74e80,7f4ca13a02c0,260
7f4c86a74e80,7f4c7bb6f600,250
7f4c86a74e80,7f4cafd9fa40,266
7f4c86a74e80,7f4c6b1bbb40,266
7f4c86a74e80,7f4c84cfba00,260
7f4c86a74e80,7f4c8d2d1fc0,262
7f4c86a74e80,7f4cc271d9c0,266
7f4c86a74e80,7f4c519d8000,272
7f4c86a74e80,7f4c74d711c0,254
7f4c86a74e80,7f4cc10caf40,252
7f4c86a74e80,7f4c7a035640,252
7f4c86a74e80,7f4c906127c0,252
7f4c86a74e80,7f4cc43ab040,422
7f4c68c423c0,7f4c60ccaa40,264
7f4c68c423c0,7f4cbe960500,266
7f4c68c423c0,7f4c5b5e2400,260
7f4c68c423c0,7f4ca13a02c0,264
7f4c68c423c0,7f4c7bb6f600,262
7f4c68c423c0,7f4cafd9fa40,268
7f4c68c423c0,7f4c6b1bbb40,260
7f4c68c423c0,7f4c84cfba00,272
7f4c68c423c0,7f4c8d2d1fc0,262
7f4c68c423c0,7f4cc271d9c0,260
7f4c68c423c0,7f4c519d8000,262
7f4c68c423c0,7f4c74d711c0,266
7f4c68c423c0,7f4cc10caf40,264
7f4c68c423c0,7f4c7a035640,262
7f4c68c423c0,7f4c906127c0,262
7f4c68c423c0,7f4cc43ab040,264
7f4c68c423c0,7f4c83703f80,264
7f4c68c423c0,7f4c63c4f4c0,266
7f4c68c423c0,7f4c8c9cd200,262
7f4c68c423c0,7f4cb15773c0,262
7f4c68c423c0,7f4c54bd4680,278
7f4c68c423c0,7f4c8b5b7040,432
7f4cb829e480,7f4c60ccaa40,270
7f4cb829e480,7f4cbe960500,266
7f4cb829e480,7f4c5b5e2400,260
7f4cb829e480,7f4ca13a02c0,256
7f4cb829e480,7f4c7bb6f600,258
7f4cb829e480,7f4cafd9fa40,260
7f4cb829e480,7f4c6b1bbb40,260
7f4cb829e480,7f4c84cfba00,268
7f4cb829e480,7f4c8d2d1fc0,260
7f4cb829e480,7f4cc271d9c0,268
7f4cb829e480,7f4c519d8000,258
7f4cb829e480,7f4c74d711c0,266
7f4cb829e480,7f4cc10caf40,256
7f4cb829e480,7f4c7a035640,262
7f4cb829e480,7f4c906127c0,258
7f4cb829e480,7f4cc43ab040,262
7f4cb829e480,7f4c83703f80,256
7f4cb829e480,7f4c63c4f4c0,426
7f4c59f05f00,7f4c60ccaa40,264
7f4c59f05f00,7f4cbe960500,266
7f4c59f05f00,7f4c5b5e2400,260
7f4c59f05f00,7f4ca13a02c0,252
7f4c59f05f00,7f4c7bb6f600,258
7f4c59f05f00,7f4cafd9fa40,260
7f4c59f05f00,7f4c6b1bbb40,258
7f4c59f05f00,7f4c84cfba00,274
7f4c59f05f00,7f4c8d2d1fc0,254
7f4c59f05f00,7f4cc271d9c0,300
7f4c59f05f00,7f4c519d8000,304
7f4c59f05f00,7f4c74d711c0,300
7f4c59f05f00,7f4cc10caf40,306
7f4c59f05f00,7f4c7a035640,300
7f4c59f05f00,7f4c906127c0,302
7f4c59f05f00,7f4cc43ab040,308
7f4c59f05f00,7f4c83703f80,298
7f4c59f05f00,7f4c63c4f4c0,300
7f4c59f05f00,7f4c8c9cd200,308
7f4c59f05f00,7f4cb15773c0,304
7f4c59f05f00,7f4c54bd4680,302
7f4c59f05f00,7f4c8b5b7040,456
7f4cb2509600,7f4c60ccaa40,298
7f4cb2509600,7f4cbe960500,300
7f4cb2509600,7f4c5b5e2400,298
7f4cb2509600,7f4ca13a02c0,306
7f4cb2509600,7f4c7bb6f600,260
7f4cb2509600,7f4cafd9fa40,248
7f4cb2509600,7f4c6b1bbb40,266
7f4cb2509600,7f4c84cfba00,432
7f4c8d62c6c0,7f4c60ccaa40,254
7f4c8d62c6c0,7f4cbe960500,256
7f4c8d62c6c0,7f4c5b5e2400,256
7f4c8d62c6c0,7f4ca13a02c0,260
7f4c8d62c6c0,7f4c7bb6f600,252
7f4c8d62c6c0,7f4cafd9fa40,266
7f4c8d62c6c0,7f4c6b1bbb40,262
7f4c8d62c6c0,7f4c84cfba00,260
7f4c8d62c6c0,7f4c8d2d1fc0,262
7f4c8d62c6c0,7f4cc271d9c0,260
7f4c8d62c6c0,7f4c519d8000,270
7f4c8d62c6c0,7f4c74d711c0,254
7f4c8d62c6c0,7f4cc10caf40,252
7f4c8d62c6c0,7f4c7a035640,254
7f4c8d62c6c0,7f4c906127c0,252
7f4c8d62c6c0,7f4cc43ab040,270
7f4c8d62c6c0,7f4c83703f80,260
7f4c8d62c6c0,7f4c63c4f4c0,254
7f4c8d62c6c0,7f4c8c9cd200,262
7f4c8d62c6c0,7f4cb15773c0,422
7f4c99519a80,7f4c60ccaa40,260
7f4c99519a80,7f4cbe960500,264
7f4c99519a80,7f4c5b5e2400,262
7f4c99519a80,7f4ca13a02c0,264
7f4c99519a80,7f4c7bb6f600,420
7f4c813c34c0,7f4c60ccaa40,254
7f4c813c34c0,7f4cbe960500,256
7f4c813c34c0,7f4c5b5e2400,266
7f4c813c34c0,7f4ca13a02c0,270
7f4c813c34c0,7f4c7bb6f600,252
7f4c813c34c0,7f4cafd9fa40,266
7f4c813c34c0,7f4c6b1bbb40,266
7f4c813c34c0,7f4c84cfba00,260
7f4c813c34c0,7f4c8d2d1fc0,262
7f4c813c34c0,7f4cc271d9c0,266
7f4c813c34c0,7f4c519d8000,260
7f4c813c34c0,7f4c74d711c0,254
7f4c813c34c0,7f4cc10caf40,252
7f4c813c34c0,7f4c7a035640,252
7f4c813c34c0,7f4c906127c0,260
7f4c813c34c0,7f4cc43ab040,262
7f4c813c34c0,7f4c83703f80,422
7f4c8032b780,7f4c60ccaa40,262
7f4c8032b780,7f4cbe960500,266
7f4c8032b780,7f4c5b5e2400,260
7f4c8032b780,7f4ca13a02c0,254
7f4c8032b780,7f4c7bb6f600,254
7f4c8032b780,7f4cafd9fa40,268
7f4c8032b780,7f4c6b1bbb40,260
7f4c8032b780,7f4c84cfba00,268
7f4c8032b780,7f4c8d2d1fc0,260
7f4c8032b780,7f4cc271d9c0,260
7f4c8032b780,7f4c519d8000,258
7f4c8032b780,7f4c74d711c0,264
7f4c8032b780,7f4cc10caf40,252
7f4c8032b780,7f4c7a035640,264
7f4c8032b780,7f4c906127c0,252
7f4c8032b780,7f4cc43ab040,262
7f4c8032b780,7f4c83703f80,254
7f4c8032b780,7f4c63c4f4c0,264
7f4c8032b780,7f4c8c9cd200,260
7f4c8032b780,7f4cb15773c0,260
7f4c8032b780,7f4c54bd4680,272
7f4c8032b780,7f4c8b5b7040,270
7f4c8032b780,7f4c4fe3c080,252
7f4c8032b780,7f4c95ad9080,254
7f4c8032b780,7f4cb7d0c740,420
7f4cbe293540,7f4c60ccaa40,270
7f4cbe293540,7f4cbe960500,264
7f4cbe293540,7f4c5b5e2400,260
7f4cbe293540,7f4ca13a02c0,254
7f4cbe293540,7f4c7bb6f600,252
7f4cbe293540,7f4cafd9fa40,260
7f4cbe293540,7f4c6b1bbb40,260
7f4cbe293540,7f4c84cfba00,266
7f4cbe293540,7f4c8d2d1fc0,260
7f4cbe293540,7f4cc271d9c0,268
7f4cbe293540,7f4c519d8000,256
7f4cbe293540,7f4c74d711c0,266
7f4cbe293540,7f4cc10caf40,252
7f4cbe293540,7f4c7a035640,264
7f4cbe293540,7f4c906127c0,254
7f4cbe293540,7f4cc43ab040,262
7f4cbe293540,7f4c83703f80,254
7f4cbe293540,7f4c63c4f4c0,272
7f4cbe293540,7f4c8c9cd200,258
7f4cbe293540,7f4cb15773c0,260
7f4cbe293540,7f4c54bd4680,264
7f4cbe293540,7f4c8b5b7040,266
7f4cbe293540,7f4c4fe3c080,252
7f4cbe293540,7f4c95ad9080,254
7f4cbe293540,7f4cb7d0c740,260
7f4cbe293540,7f4c9126a300,256
7f4cbe293540,7f4c61c95380,258
7f4cbe293540,7f4c7b9b9640,424
7f4c92514640,7f4c60ccaa40,264
7f4c92514640,7f4cbe960500,266
7f4c92514640,7f4c5b5e2400,258
7f4c92514640,7f4ca13a02c0,262
7f4c92514640,7f4c7bb6f600,254
7f4c92514640,7f4cafd9fa40,258
7f4c92514640,7f4c6b1bbb40,316
7f4c92514640,7f4c84cfba00,326
7f4c92514640,7f4c8d2d1fc0,334
7f4c92514640,7f4cc271d9c0,328
7f4c92514640,7f4c519d8000,324
7f4c92514640,7f4c74d711c0,426
7f4c47739f40,7f4c60ccaa40,252
7f4c47739f40,7f4cbe960500,256
7f4c47739f40,7f4c5b5e2400,264
7f4c47739f40,7f4ca13a02c0,262
7f4c47739f40,7f4c7bb6f600,252
7f4c47739f40,7f4cafd9fa40,264
7f4c47739f40,7f4c6b1bbb40,264
7f4c47739f40,7f4c84cfba00,260
7f4c47739f40,7f4c8d2d1fc0,262
7f4c47739f40,7f4cc271d9c0,264
7f4c47739f40,7f4c519d8000,422
7f4ca5ee4dc0,7f4c60ccaa40,258
7f4ca5ee4dc0,7f4cbe960500,260
7f4ca5ee4dc0,7f4c5b5e2400,258
7f4ca5ee4dc0,7f4ca13a02c0,262
7f4ca5ee4dc0,7f4c7bb6f600,260
7f4ca5ee4dc0,7f4cafd9fa40,258
7f4ca5ee4dc0,7f4c6b1bbb40,258
7f4ca5ee4dc0,7f4c84cfba00,262
7f4ca5ee4dc0,7f4c8d2d1fc0,268
7f4ca5ee4dc0,7f4cc271d9c0,256
7f4ca5ee4dc0,7f4c519d8000,268
7f4ca5ee4dc0,7f4c74d711c0,260
7f4ca5ee4dc0,7f4cc10caf40,268
7f4ca5ee4dc0,7f4c7a035640,258
7f4ca5ee4dc0,7f4c906127c0,260
7f4ca5ee4dc0,7f4cc43ab040,268
7f4ca5ee4dc0,7f4c83703f80,264
7f4ca5ee4dc0,7f4c63c4f4c0,258
7f4ca5ee4dc0,7f4c8c9cd200,268
7f4ca5ee4dc0,7f4cb15773c0,268
7f4ca5ee4dc0,7f4c54bd4680,260
7f4ca5ee4dc0,7f4c8b5b7040,260
7f4ca5ee4dc0,7f4c4fe3c080,260
7f4ca5ee4dc0,7f4c95ad9080,262
7f4ca5ee4dc0,7f4cb7d0c740,258
7f4ca5ee4dc0,7f4c9126a300,426
7f4c62f0e980,7f4c60ccaa40,264
7f4c62f0e980,7f4cbe960500,274
7f4c62f0e980,7f4c5b5e2400,420
7f4ca1ca06c0,7f4c60ccaa40,264
7f4ca1ca06c0,7f4cbe960500,264
7f4ca1ca06c0,7f4c5b5e2400,260
7f4ca1ca06c0,7f4ca13a02c0,254
7f4ca1ca06c0,7f4c7bb6f600,252
7f4ca1ca06c0,7f4cafd9fa40,420
7f4c59d01700,7f4c60ccaa40,260
7f4c59d01700,7f4cbe960500,270
7f4c59d01700,7f4c5b5e2400,262
7f4c59d01700,7f4ca13a02c0,252
7f4c59d01700,7f4c7bb6f600,266
7f4c59d01700,7f4cafd9fa40,252
7f4c59d01700,7f4c6b1bbb40,262
7f4c59d01700,7f4c84cfba00,424
7f4c6f835580,7f4c60ccaa40,256
7f4c6f835580,7f4cbe960500,260
7f4c6f835580,7f4c5b5e2400,260
7f4c6f835580,7f4ca13a02c0,264
7f4c6f835580,7f4c7bb6f600,260
7f4c6f835580,7f4cafd9fa40,256
7f4c6f835580,7f4c6b1bbb40,256
7f4c6f835580,7f4c84cfba00,260
7f4c6f835580,7f4c8d2d1fc0,268
7f4c6f835580,7f4cc271d9c0,256
7f4c6f835580,7f4c519d8000,266
7f4c6f835580,7f4c74d711c0,258
7f4c6f835580,7f4cc10caf40,420
7f4c6580bb00,7f4c60ccaa40,252
7f4c6580bb00,7f4cbe960500,256
7f4c6580bb00,7f4c5b5e2400,266
7f4c6580bb00,7f4ca13a02c0,260
7f4c6580bb00,7f4c7bb6f600,250
7f4c6580bb00,7f4cafd9fa40,266
7f4c6580bb00,7f4c6b1bbb40,266
7f4c6580bb00,7f4c84cfba00,260
7f4c6580bb00,7f4c8d2d1fc0,262
7f4c6580bb00,7f4cc271d9c0,266
7f4c6580bb00,7f4c519d8000,264
7f4c6580bb00,7f4c74d711c0,254
7f4c6580bb00,7f4cc10caf40,260
7f4c6580bb00,7f4c7a035640,252
7f4c6580bb00,7f4c906127c0,252
7f4c6580bb00,7f4cc43ab040,260
7f4c6580bb00,7f4c83703f80,264
7f4c6580bb00,7f4c63c4f4c0,254
7f4c6580bb00,7f4c8c9cd200,262
7f4c6580bb00,7f4cb15773c0,262
7f4c6580bb00,7f4c54bd4680,258
7f4c6580bb00,7f4c8b5b7040,258
7f4c6580bb00,7f4c4fe3c080,252
7f4c6580bb00,7f4c95ad9080,262
7f4c6580bb00,7f4cb7d0c740,266
7f4c6580bb00,7f4c9126a300,270
7f4c6580bb00,7f4c61c95380,424
7f4ca62d7000,7f4c60ccaa40,262
7f4ca62d7000,7f4cbe960500,266
7f4ca62d7000,7f4c5b5e2400,260
7f4ca62d7000,7f4ca13a02c0,256
7f4ca62d7000,7f4c7bb6f600,256
7f4ca62d7000,7f4cafd9fa40,268
7f4ca62d7000,7f4c6b1bbb40,260
7f4ca62d7000,7f4c84cfba00,270
7f4ca62d7000,7f4c8d2d1fc0,260
7f4ca62d7000,7f4cc271d9c0,260
7f4ca62d7000,7f4c519d8000,258
7f4ca62d7000,7f4c74d711c0,266
7f4ca62d7000,7f4cc10caf40,254
7f4ca62d7000,7f4c7a035640,262
7f4ca62d7000,7f4c906127c0,254
7f4ca62d7000,7f4cc43ab040,262
7f4ca62d7000,7f4c83703f80,256
7f4ca62d7000,7f4c63c4f4c0,266
7f4ca62d7000,7f4c8c9cd200,260
7f4ca62d7000,7f4cb15773c0,260
7f4ca62d7000,7f4c54bd4680,278
7f4ca62d7000,7f4c8b5b7040,426
7f4c8adf8000,7f4c60ccaa40,260
7f4c8adf8000,7f4cbe960500,260
7f4c8adf8000,7f4c5b5e2400,260
7f4c8adf8000,7f4ca13a02c0,262
7f4c8adf8000,7f4c7bb6f600,262
7f4c8adf8000,7f4cafd9fa40,292
7f4c8adf8000,7f4c6b1bbb40,304
7f4c8adf8000,7f4c84cfba00,280
7f4c8adf8000,7f4c8d2d1fc0,288
7f4c8adf8000,7f4cc271d9c0,262
7f4c8adf8000,7f4c519d8000,274
7f4c8adf8000,7f4c74d711c0,260
7f4c8adf8000,7f4cc10caf40,260
7f4c8adf8000,7f4c7a035640,260
7f4c8adf8000,7f4c906127c0,260
7f4c8adf8000,7f4cc43ab040,280
7f4c8adf8000,7f4c83703f80,264
7f4c8adf8000,7f4c63c4f4c0,260
7f4c8adf8000,7f4c8c9cd200,270
7f4c8adf8000,7f4cb15773c0,432
7f4cb9917900,7f4c60ccaa40,264
7f4cb9917900,7f4cbe960500,262
7f4cb9917900,7f4c5b5e2400,262
7f4cb9917900,7f4ca13a02c0,264
7f4cb9917900,7f4c7bb6f600,268
7f4cb9917900,7f4cafd9fa40,262
7f4cb9917900,7f4c6b1bbb40,262
7f4cb9917900,7f4c84cfba00,264
7f4cb9917900,7f4c8d2d1fc0,278
7f4cb9917900,7f4cc271d9c0,262
7f4cb9917900,7f4c519d8000,266
7f4cb9917900,7f4c74d711c0,264
7f4cb9917900,7f4cc10caf40,260
7f4cb9917900,7f4c7a035640,264
7f4cb9917900,7f4c906127c0,260
7f4cb9917900,7f4cc43ab040,274
7f4cb9917900,7f4c83703f80,262
7f4cb9917900,7f4c63c4f4c0,264
7f4cb9917900,7f4c8c9cd200,430
7f4ca4573c80,7f4c60ccaa40,256
7f4ca4573c80,7f4cbe960500,258
7f4ca4573c80,7f4c5b5e2400,258
7f4ca4573c80,7f4ca13a02c0,422
7f4c7d45ccc0,7f4c60ccaa40,258
7f4c7d45ccc0,7f4cbe960500,260
7f4c7d45ccc0,7f4c5b5e2400,258
7f4c7d45ccc0,7f4ca13a02c0,262
7f4c7d45ccc0,7f4c7bb6f600,260
7f4c7d45ccc0,7f4cafd9fa40,258
7f4c7d45ccc0,7f4c6b1bbb40,258
7f4c7d45ccc0,7f4c84cfba00,262
7f4c7d45ccc0,7f4c8d2d1fc0,268
7f4c7d45ccc0,7f4cc271d9c0,258
7f4c7d45ccc0,7f4c519d8000,426
7f4c9b3c7840,7f4c60ccaa40,262
7f4c9b3c7840,7f4cbe960500,268
7f4c9b3c7840,7f4c5b5e2400,260
7f4c9b3c7840,7f4ca13a02c0,256
7f4c9b3c7840,7f4c7bb6f600,254
7f4c9b3c7840,7f4cafd9fa40,268
7f4c9b3c7840,7f4c6b1bbb40,260
7f4c9b3c7840,7f4c84cfba00,268
7f4c9b3c7840,7f4c8d2d1fc0,260
7f4c9b3c7840,7f4cc271d9c0,260
7f4c9b3c7840,7f4c519d8000,258
7f4c9b3c7840,7f4c74d711c0,266
7f4c9b3c7840,7f4cc10caf40,254
7f4c9b3c7840,7f4c7a035640,264
7f4c9b3c7840,7f4c906127c0,256
7f4c9b3c7840,7f4cc43ab040,262
7f4c9b3c7840,7f4c83703f80,254
7f4c9b3c7840,7f4c63c4f4c0,266
7f4c9b3c7840,7f4c8c9cd200,260
7f4c9b3c7840,7f4cb15773c0,260
7f4c9b3c7840,7f4c54bd4680,274
7f4c9b3c7840,7f4c8b5b7040,276
7f4c9b3c7840,7f4c4fe3c080,254
7f4c9b3c7840,7f4c95ad9080,254
7f4c9b3c7840,7f4cb7d0c740,422
7f4cc131a140,7f4c60ccaa40,264
7f4cc131a140,7f4cbe960500,270
7f4cc131a140,7f4c5b5e2400,268
7f4cc131a140,7f4ca13a02c0,254
7f4cc131a140,7f4c7bb6f600,252
7f4cc131a140,7f4cafd9fa40,260
7f4cc131a140,7f4c6b1bbb40,422
7f4c651ad840,7f4c60ccaa40,264
7f4c651ad840,7f4cbe960500,266
7f4c651ad840,7f4c5b5e2400,260
7f4c651ad840,7f4ca13a02c0,262
7f4c651ad840,7f4c7bb6f600,260
7f4c651ad840,7f4cafd9fa40,268
7f4c651ad840,7f4c6b1bbb40,260
7f4c651ad840,7f4c84cfba00,270
7f4c651ad840,7f4c8d2d1fc0,262
7f4c651ad840,7f4cc271d9c0,260
7f4c651ad840,7f4c519d8000,260
7f4c651ad840,7f4c74d711c0,266
7f4c651ad840,7f4cc10caf40,260
7f4c651ad840,7f4c7a035640,262
7f4c651ad840,7f4c906127c0,262
7f4c651ad840,7f4cc43ab040,264
7f4c651ad840,7f4c83703f80,260
7f4c651ad840,7f4c63c4f4c0,266
7f4c651ad840,7f4c8c9cd200,262
7f4c651ad840,7f4cb15773c0,262
7f4c651ad840,7f4c54bd4680,430
7f4c6db6fa80,7f4c60ccaa40,268
7f4c6db6fa80,7f4cbe960500,264
7f4c6db6fa80,7f4c5b5e2400,274
7f4c6db6fa80,7f4ca13a02c0,252
7f4c6db6fa80,7f4c7bb6f600,268
7f4c6db6fa80,7f4cafd9fa40,252
7f4c6db6fa80,7f4c6b1bbb40,252
7f4c6db6fa80,7f4c84cfba00,264
7f4c6db6fa80,7f4c8d2d1fc0,258
7f4c6db6fa80,7f4cc271d9c0,262
7f4c6db6fa80,7f4c519d8000,254
7f4c6db6fa80,7f4c74d711c0,260
7f4c6db6fa80,7f4cc10caf40,266
7f4c6db6fa80,7f4c7a035640,260
7f4c6db6fa80,7f4c906127c0,266
7f4c6db6fa80,7f4cc43ab040,260
7f4c6db6fa80,7f4c83703f80,254
7f4c6db6fa80,7f4c63c4f4c0,268
7f4c6db6fa80,7f4c8c9cd200,258
7f4c6db6fa80,7f4cb15773c0,258
7f4c6db6fa80,7f4c54bd4680,262
7f4c6db6fa80,7f4c8b5b7040,258
7f4c6db6fa80,7f4c4fe3c080,264
7f4c6db6fa80,7f4c95ad9080,264
7f4c6db6fa80,7f4cb7d0c740,292
7f4c6db6fa80,7f4c9126a300,294
7f4c6db6fa80,7f4c61c95380,300
7f4c6db6fa80,7f4c7b9b9640,456
7f4c484c78c0,7f4c60ccaa40,258
7f4c484c78c0,7f4cbe960500,260
7f4c484c78c0,7f4c5b5e2400,258
7f4c484c78c0,7f4ca13a02c0,262
7f4c484c78c0,7f4c7bb6f600,260
7f4c484c78c0,7f4cafd9fa40,258
7f4c484c78c0,7f4c6b1bbb40,258
7f4c484c78c0,7f4c84cfba00,262
7f4c484c78c0,7f4c8d2d1fc0,268
7f4c484c78c0,7f4cc271d9c0,258
7f4c484c78c0,7f4c519d8000,426
7f4cc07da540,7f4c60ccaa40,270
7f4cc07da540,7f4cbe960500,266
7f4cc07da540,7f4c5b5e2400,260
7f4cc07da540,7f4ca13a02c0,262
7f4cc07da540,7f4c7bb6f600,260
7f4cc07da540,7f4cafd9fa40,260
7f4cc07da540,7f4c6b1bbb40,260
7f4cc07da540,7f4c84cfba00,270
7f4cc07da540,7f4c8d2d1fc0,262
7f4cc07da540,7f4cc271d9c0,420
7f4c5414f5c0,7f4c60ccaa40,422
7f4c6fdf1f00,7f4c60ccaa40,264
7f4c6fdf1f00,7f4cbe960500,274
7f4c6fdf1f00,7f4c5b5e2400,268
7f4c6fdf1f00,7f4ca13a02c0,260
7f4c6fdf1f00,7f4c7bb6f600,260
7f4c6fdf1f00,7f4cafd9fa40,260
7f4c6fdf1f00,7f4c6b1bbb40,422
7f4c7fd993c0,7f4c60ccaa40,264
7f4c7fd993c0,7f4cbe960500,262
7f4c7fd993c0,7f4c5b5e2400,262
7f4c7fd993c0,7f4ca13a02c0,270
7f4c7fd993c0,7f4c7bb6f600,260
7f4c7fd993c0,7f4cafd9fa40,264
7f4c7fd993c0,7f4c6b1bbb40,264
7f4c7fd993c0,7f4c84cfba00,264
7f4c7fd993c0,7f4c8d2d1fc0,270
7f4c7fd993c0,7f4cc271d9c0,262
7f4c7fd993c0,7f4c519d8000,266
7f4c7fd993c0,7f4c74d711c0,262
